TEXT	TEXT_TN	TYPE	NOTE
"Before the introduction The euro was founded at the date of 1 January 1999 , after which it began being the currency of over 300 million Europeans"	" Before the introduction The euro was founded at the date of one January one999 , after which it began being the currency of over three hundred million Europeans "		
"Before the introduction The euro was founded at the date of 1 January 1999 , after which it began being the currency of over 300 million Europeans"	" Before the introduction The euro was founded at the date of one January one999 , after which it began being the currency of over three hundred million Europeans "		
"Brass , which is an alloy of copper and zinc , has been used since at least the 10th century BC"	" Brass , which is an alloy of copper and zinc , has been used since at least the tenth century BC "		
"Brass , which is an alloy of copper and zinc , has been used since at least the 10th century BC"	" Brass , which is an alloy of copper and zinc , has been used since at least the tenth century BC "		
"Cattle , the principal animal stock in the county , fell from 240413 to 178328 in the same period , the dairy herds falling from 102589 to 73476"	" Cattle , the principal animal stock in the county , fell from two hundred and forty thousand four hundred and thirteen to one hundred and seventy eight thousand three hundred and twenty eight in the same period , the dairy herds falling from one hundred and two thousand five hundred and eighty nine to seventy three thousand four hundred and seventy six "		
"Cattle , the principal animal stock in the county , fell from 240413 to 178328 in the same period , the dairy herds falling from 102589 to 73476"	" Cattle , the principal animal stock in the county , fell from two hundred and forty thousand four hundred and thirteen to one hundred and seventy eight thousand three hundred and twenty eight in the same period , the dairy herds falling from one hundred and two thousand five hundred and eighty nine to seventy three thousand four hundred and seventy six "		
"Cattle , the principal animal stock in the county , fell from 240413 to 178328 in the same period , the dairy herds falling from 102589 to 73476"	" Cattle , the principal animal stock in the county , fell from two hundred and forty thousand four hundred and thirteen to one hundred and seventy eight thousand three hundred and twenty eight in the same period , the dairy herds falling from one hundred and two thousand five hundred and eighty nine to seventy three thousand four hundred and seventy six "		
"Cattle , the principal animal stock in the county , fell from 240413 to 178328 in the same period , the dairy herds falling from 102589 to 73476"	" Cattle , the principal animal stock in the county , fell from two hundred and forty thousand four hundred and thirteen to one hundred and seventy eight thousand three hundred and twenty eight in the same period , the dairy herds falling from one hundred and two thousand five hundred and eighty nine to seventy three thousand four hundred and seventy six "		
"Changes There has so far only been one series of euro notes , however a new series similar to the current one is to be issued from 2011"	" Changes There has so far only been one series of euro notes , however one new series similar to the current one is to be issued from two thousand and eleven "		
"Continuity is generally managed from BBC Broadcasting House whilst news bulletins , including the hourly summaries and longer programmes such as the Six O'Clock News and Midnight News , and news programmes such as Today , The World at One and PM come from the BBC Television Centre in White City"	" Continuity is generally managed from BBC Broadcasting House whilst news bulletins , including the hourly summaries and longer programmes such as the Six O'Clock News and Midnight News , and news programmes such as Today , The World at One and PM come from the BBC Television Centre in White City "		
"Continuity is generally managed from BBC Broadcasting House whilst news bulletins , including the hourly summaries and longer programmes such as the Six O'Clock News and Midnight News , and news programmes such as Today , The World at One and PM come from the BBC Television Centre in White City"	" Continuity is generally managed from BBC Broadcasting House whilst news bulletins , including the hourly summaries and longer programmes such as the Six O'Clock News and Midnight News , and news programmes such as Today , The World at One and PM come from the BBC Television Centre in White City "		
